名称,省份,真实城市,市县区,区号,电话,区域,地址,大分类,小分类,经度,纬度
清泉寺,新疆,乌鲁木齐,乌鲁木齐,0901,4684055,温泉路,水磨沟路472号,景点,宗教,87.659744,43.829578
托里乡清真寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,X031乌鲁木齐市苜蓿台生态公园,景点,宗教,87.630157,43.449871
银川路清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,4871434,医学院,西八家户路北二巷134号,景点,宗教,87.589149,43.847099
迎宾北一路清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,地窝堡国际机场,迎宾北一路142号,景点,宗教,87.493997,43.902668
三个庄子清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,三个庄西三巷,景点,宗教,87.584457,44.08711
上梁头清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,米东区,梁西路与上梁头东巷交叉路口往西北约200米,景点,宗教,87.576219,44.029408
水西沟清真大寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,南泉路西50米,景点,景点/周边游,87.473902,43.480262
探索广场,新疆,乌鲁木齐,乌鲁木齐,0901,3844543,天津路,科学二街,景点,公园/广场,87.570365,43.866505
铁西大寺,新疆,乌鲁木齐,乌鲁木齐,0901,4823349,仓房沟,青峰路587号,景点,宗教,87.583571,43.770101
小渠子旅游区,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,附近,景点,自然风光,87.122833,43.51582
妖魔山,新疆,乌鲁木齐,乌鲁木齐,0901,6297012,沙依巴克区,城区环卫南路,景点,自然风光,87.560501,43.771011
中梁大寺,新疆,乌鲁木齐,乌鲁木齐县,0901,,乌鲁木齐县其他,中梁村附近,景点,宗教,87.363014,43.540131
会馆多功能厅,新疆,乌鲁木齐,乌鲁木齐,0901,7688888,北京南路,昆明路158号野马国际大厦,景点,展览馆,87.574432,43.856121
高崖子清真寺,新疆,乌鲁木齐,乌鲁木齐,0901,,达坂城区,近郊X020,景点,宗教,88.562607,43.450619
永安旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,4850773,友好北路,巴州路302号,景点,旅行社,87.588001,43.828971
盛大国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,180****0500,粮校,喀什东路987号七号公馆9楼,景点,旅行社,87.566452,43.897274
金桥国际旅行社,新疆,乌鲁木齐,乌鲁木齐,0901,138****7280,新华北路,政协巷汇丰女装7楼,景点,旅行社,87.608971,43.799412
新疆大西部国际旅行社博格达宾馆旗舰店,新疆,乌鲁木齐,乌鲁木齐,0901,2830261,光明路,新华北路街道光明路253号博格达宾馆门口（博格达宾馆）,景点,旅行社,87.61734,43.79821
新疆中国国际旅行社有限责任公司,新疆,乌鲁木齐,乌鲁木齐,0901,5596114;5588114,长江路,长江路与五一路交叉口西南20米,景点,旅行社,87.594467,43.79023
新疆天山风情国际旅行社有限公司,新疆,乌鲁木齐,乌鲁木齐,0901,2323657;2323751,新疆农业大学,西虹西路371号SOHO新时代A2501室,景点,旅行社,87.585701,43.807472
